Timestamp;Participant;Aid;Phase;BlockID;Event
04/07/2018 17:05:57 569;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 602;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 635;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 668;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 701;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 734;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 763;Leon;ExposeHK;1;1;KEYPRESS DOWN G
04/07/2018 17:05:57 764;Leon;ExposeHK;1;1;COMMAND LimeButton HOTKEY G SelText:Apple iPhone 5 buzz builds as focus shifts MOUSE 
04/07/2018 17:05:57 878;Leon;ExposeHK;1;1;KEYPRESS UP G
04/07/2018 17:06:00 300;Leon;ExposeHK;1;1;KEYPRESS DOWN OemBackslash
04/07/2018 17:06:00 310;Leon;ExposeHK;1;1;COMMAND IncreaseSizeButton HOTKEY > SelText:Apple iPhone 5 buzz builds as focus shifts MOUSE 
04/07/2018 17:06:00 444;Leon;ExposeHK;1;1;KEYPRESS UP OemBackslash
04/07/2018 17:06:01 860;Leon;ExposeHK;1;1;KEYPRESS DOWN E
04/07/2018 17:06:01 862;Leon;ExposeHK;1;1;COMMAND btnAlignCenter HOTKEY E SelText:Apple iPhone 5 buzz builds as focus shifts MOUSE 
04/07/2018 17:06:02 4;Leon;ExposeHK;1;1;KEYPRESS UP E
04/07/2018 17:06:03 564;Leon;ExposeHK;1;1;KEYPRESS DOWN B
04/07/2018 17:06:03 572;Leon;ExposeHK;1;1;COMMAND btnBold HOTKEY B SelText:Apple iPhone 5 buzz builds as focus shifts MOUSE 
04/07/2018 17:06:03 668;Leon;ExposeHK;1;1;KEYPRESS UP B
04/07/2018 17:06:04 52;Leon;ExposeHK;1;1;KEYPRESS DOWN OemBackslash
